,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
29788,0.65474427,0.82737213,0.61079323,0.8053966,0.56290996,0.781455,0.5355885,0.76779425,0.6881651,0.8440826,0.80628973,0.90314484,0.7674488,0.8837244,0.735561,0.8677805,0.7462219,0.87311095,0.8073304,0.9036652
29835,0.73366547,0.86683273,0.69782853,0.84891427,0.6169214,0.8084607,0.6136303,0.80681515,0.7150749,0.85753745,0.83117825,0.9155891,0.7750977,0.88754886,0.8313888,0.91569436,0.810837,0.9054185,0.85709715,0.9285486
30606,0.63704777,0.8185239,0.56335735,0.7816787,0.55863595,0.779318,0.58400786,0.7920039,0.63037086,0.8151854,0.7706865,0.88534325,0.6693582,0.8346791,0.69446164,0.8472308,0.7343404,0.8671702,0.7496036,0.8748018
30845,0.6469337,0.82346684,0.664201,0.8321005,0.5550306,0.7775153,0.6150006,0.8075003,0.6661867,0.83309335,0.7535633,0.87678164,0.72302246,0.86151123,0.74374056,0.8718703,0.77804303,0.8890215,0.77955246,0.88977623
32072,0.7506807,0.87534034,0.7373215,0.86866075,0.69621575,0.8481079,0.6785577,0.8392788,0.72503006,0.86251503,0.79531753,0.89765877,0.73367923,0.86683965,0.8120782,0.9060391,0.76258177,0.8812909,0.7843574,0.8921787
46443,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
46506,0.545596,0.772798,0.58726925,0.79363465,0.49676183,0.7483809,0.5259671,0.76298356,0.6109009,0.80545044,0.6830065,0.84150326,0.6391559,0.81957793,0.68938285,0.8446914,0.72261333,0.86130667,0.72792697,0.8639635
50300,0.59818316,0.7990916,0.6349534,0.8174767,0.60249877,0.8012494,0.57076156,0.7853808,0.6326139,0.81630695,0.6965073,0.8482536,0.63152206,0.815761,0.70143914,0.8507196,0.6938561,0.84692806,0.72933626,0.86466813
51419,0.7506521,0.87532604,0.7004783,0.85023916,0.6661159,0.83305794,0.6176108,0.8088054,0.73121196,0.86560595,0.8343632,0.9171816,0.76169235,0.88084614,0.78118503,0.8905925,0.7704936,0.8852468,0.8377298,0.9188649
53971,0.7013309,0.85066545,0.65615726,0.8280786,0.5836667,0.79183334,0.5905559,0.79527795,0.73616034,0.86808014,0.82748747,0.91374373,0.78861034,0.89430517,0.7568996,0.8784498,0.7869495,0.89347476,0.81321585,0.9066079
53972,0.6591437,0.82957184,0.6274769,0.81373847,0.5754597,0.78772986,0.58616173,0.79308087,0.6924468,0.8462234,0.79181015,0.8959051,0.74208355,0.8710418,0.7473488,0.8736744,0.7666252,0.8833126,0.7833722,0.8916861
53973,0.6446146,0.8223073,0.62729025,0.8136451,0.5659763,0.7829882,0.57028294,0.78514147,0.69570434,0.8478522,0.7979704,0.8989852,0.75922966,0.87961483,0.767156,0.883578,0.77966875,0.8898344,0.82223004,0.91111505
53974,0.69647646,0.8482382,0.6450705,0.8225353,0.6147176,0.8073588,0.6265873,0.81329364,0.71393096,0.8569655,0.7827947,0.89139736,0.73839855,0.8691993,0.7419714,0.8709857,0.7512258,0.8756129,0.7746761,0.88733804
53975,0.6736665,0.83683324,0.6339667,0.81698334,0.6129433,0.80647165,0.5728215,0.78641075,0.6708161,0.8354081,0.7764646,0.8882323,0.7032583,0.85162914,0.715008,0.857504,0.75773764,0.8788688,0.7932285,0.89661425
53976,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
53977,0.6815759,0.84078795,0.6247406,0.8123703,0.5452249,0.77261245,0.58261824,0.7913091,0.67690897,0.8384545,0.7328824,0.8664412,0.7284646,0.8642323,0.7168008,0.8584004,0.7299992,0.8649996,0.75841534,0.8792077
53978,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
53979,0.7808791,0.8904395,0.7228426,0.8614213,0.68228453,0.8411423,0.6450695,0.82253474,0.78797877,0.8939894,0.8747828,0.9373914,0.7871623,0.89358115,0.8244152,0.9122076,0.79062927,0.89531463,0.8412971,0.9206486
53981,0.67733693,0.83866847,0.6495023,0.82475114,0.60875344,0.8043767,0.6032814,0.8016407,0.71467817,0.8573391,0.7942347,0.8971174,0.7536863,0.87684315,0.76470065,0.8823503,0.7467307,0.87336534,0.7823702,0.8911851
54796,0.6422961,0.82114804,0.6734491,0.8367245,0.53245467,0.76622736,0.611003,0.80550146,0.63029826,0.8151491,0.68747497,0.8437375,0.6974689,0.84873444,0.7412214,0.8706107,0.7218264,0.86091316,0.71935266,0.85967636
54797,0.72002983,0.8600149,0.71899605,0.859498,0.6856617,0.84283084,0.6369109,0.81845546,0.7579332,0.87896657,0.822443,0.9112215,0.7452558,0.8726279,0.8019445,0.90097225,0.72537315,0.8626866,0.79945934,0.89972967
54798,0.7340231,0.86701155,0.7272576,0.8636288,0.6490126,0.8245063,0.6685337,0.83426684,0.72932345,0.8646617,0.8072685,0.90363425,0.7698975,0.88494873,0.79365456,0.8968273,0.82091725,0.9104586,0.8222573,0.91112864
54799,0.64714646,0.82357323,0.63533187,0.81766593,0.53591394,0.767957,0.5650339,0.78251696,0.67973304,0.8398665,0.7502777,0.8751389,0.73688483,0.8684424,0.7201528,0.8600764,0.7675906,0.88379526,0.78279483,0.8913974
54800,0.6991643,0.84958214,0.70548725,0.8527436,0.6322757,0.81613785,0.61648875,0.80824435,0.6796101,0.839805,0.767884,0.883942,0.7486321,0.87431604,0.81018186,0.9050909,0.7919944,0.89599717,0.79113996,0.89557
56453,0.6869545,0.84347725,0.64340776,0.8217039,0.5703584,0.7851792,0.5564748,0.7782374,0.7196319,0.85981596,0.77473843,0.8873692,0.7896639,0.89483196,0.7105577,0.85527885,0.7238509,0.8619255,0.77588034,0.88794017
56528,0.63091564,0.8154578,0.6054566,0.8027283,0.52206326,0.7610316,0.5268753,0.7634376,0.6615232,0.8307616,0.7058251,0.85291255,0.7026686,0.85133433,0.6610669,0.83053344,0.6851611,0.84258056,0.6944963,0.84724814
56542,0.7050705,0.85253525,0.7010906,0.8505453,0.599929,0.7999645,0.68003315,0.8400166,0.70066345,0.8503317,0.76004964,0.8800248,0.7375437,0.86877185,0.78873044,0.8943652,0.7812991,0.89064956,0.8020581,0.90102905
56543,0.64534813,0.82267404,0.6141336,0.8070668,0.53480315,0.7674016,0.5385795,0.76928973,0.6486738,0.8243369,0.73403525,0.8670176,0.7323296,0.8661648,0.68963355,0.8448168,0.73766047,0.8688302,0.7431482,0.8715741
56544,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56545,0.54999334,0.77499664,0.634225,0.8171125,0.48060703,0.7403035,0.5702224,0.7851112,0.52468324,0.7623416,0.5272882,0.7636441,0.57144696,0.78572345,0.6353116,0.8176558,0.66337717,0.8316886,0.59223485,0.7961174
56618,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56619,0.6464743,0.8232372,0.64418554,0.8220928,0.5634938,0.78174686,0.60424834,0.80212414,0.6552335,0.82761675,0.7423763,0.87118816,0.74256045,0.8712802,0.7042067,0.85210335,0.7308252,0.8654126,0.7729323,0.88646615
56629,0.6683407,0.83417034,0.65736115,0.8286806,0.57057524,0.7852876,0.6082372,0.80411863,0.69707334,0.8485367,0.8119029,0.90595144,0.7699009,0.88495046,0.7904383,0.89521915,0.7677891,0.88389456,0.8406525,0.92032623
56630,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56631,0.6064018,0.8032009,0.6071751,0.80358756,0.52356386,0.76178193,0.5469583,0.77347916,0.6318048,0.8159024,0.7406223,0.87031114,0.7056597,0.8528298,0.69278836,0.8463942,0.75144506,0.8757225,0.8015838,0.9007919
56632,0.65039116,0.82519555,0.6537912,0.8268956,0.57492006,0.78746,0.6077703,0.80388516,0.67254114,0.8362706,0.7457722,0.87288606,0.73284644,0.86642325,0.77621055,0.8881053,0.75127125,0.8756356,0.7966539,0.898327
56633,0.6384408,0.8192204,0.60083413,0.80041707,0.5223973,0.76119864,0.5435475,0.77177376,0.6271912,0.8135956,0.71598744,0.8579937,0.7080398,0.8540199,0.6885591,0.8442795,0.69299436,0.8464972,0.71909326,0.85954666
56634,0.6613652,0.83068264,0.63798666,0.81899333,0.53612196,0.768061,0.57779443,0.7888972,0.6837047,0.8418523,0.7758441,0.88792205,0.7670194,0.8835097,0.73616374,0.86808187,0.78338546,0.89169276,0.8005816,0.9002908
56635,0.55841833,0.77920914,0.6197032,0.8098516,0.52112734,0.7605637,0.53181845,0.7659092,0.57421905,0.7871095,0.6095803,0.80479014,0.6350387,0.8175193,0.6395248,0.8197624,0.6560112,0.8280056,0.67491096,0.8374555
56637,0.6220182,0.8110091,0.6337089,0.8168545,0.5277307,0.76386535,0.590806,0.795403,0.6548623,0.82743114,0.70539075,0.85269535,0.7061846,0.8530923,0.7336801,0.86684006,0.7290189,0.86450946,0.7542831,0.87714154
56638,0.7247617,0.86238086,0.6842193,0.8421097,0.61199224,0.8059961,0.62418187,0.81209093,0.7286742,0.8643371,0.8043642,0.9021821,0.7811799,0.89058995,0.7673273,0.88366365,0.7634856,0.88174284,0.81280494,0.90640247
56639,0.594589,0.7972945,0.5828848,0.7914424,0.5184646,0.7592323,0.53613836,0.76806915,0.6281456,0.8140728,0.7317718,0.8658859,0.7180706,0.8590353,0.68825555,0.8441278,0.71761763,0.8588088,0.75609285,0.8780464
56641,0.57130307,0.78565156,0.5392826,0.7696413,0.48040336,0.7402017,0.4854778,0.7427389,0.6077875,0.80389374,0.7395401,0.86977005,0.72294486,0.8614724,0.6536374,0.8268187,0.6936085,0.84680426,0.76041,0.88020504
56642,0.60502493,0.80251247,0.58141553,0.79070777,0.5008074,0.7504037,0.5129162,0.7564581,0.6045666,0.8022833,0.7088467,0.85442334,0.69672024,0.8483601,0.65232444,0.8261622,0.71207416,0.8560371,0.7273014,0.8636507
56643,0.72270554,0.8613528,0.6800146,0.8400073,0.6731863,0.83659315,0.6740413,0.83702064,0.6612345,0.83061725,0.7025682,0.8512841,0.6217971,0.81089854,0.73576796,0.867884,0.7208457,0.86042285,0.6942002,0.84710014
56644,0.6244559,0.81222796,0.6257465,0.81287324,0.5435,0.77175,0.5579337,0.77896684,0.63292444,0.8164622,0.6789427,0.83947134,0.7109852,0.8554926,0.6784147,0.83920735,0.7070434,0.8535217,0.69019437,0.8450972
56645,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56646,0.63206005,0.81603,0.6149633,0.80748165,0.49912477,0.7495624,0.58721375,0.7936069,0.6374042,0.8187021,0.70050347,0.85025173,0.71521235,0.8576062,0.670722,0.835361,0.7181498,0.8590749,0.72962403,0.864812
56647,0.68566906,0.84283453,0.67354995,0.83677495,0.58734274,0.79367137,0.66110784,0.8305539,0.7046089,0.85230446,0.7586752,0.8793376,0.7531024,0.8765512,0.76250327,0.88125163,0.7770182,0.8885091,0.79538393,0.89769197
56648,0.70015085,0.8500754,0.7043854,0.8521927,0.63015914,0.81507957,0.6824737,0.8412368,0.72444236,0.8622212,0.7395574,0.8697787,0.76256275,0.8812814,0.7909825,0.89549124,0.78307736,0.8915387,0.7823777,0.89118886
56649,0.70024925,0.8501246,0.69274485,0.8463724,0.6174861,0.80874306,0.6099205,0.80496025,0.697719,0.8488595,0.7394326,0.8697163,0.70525384,0.8526269,0.7481439,0.87407196,0.7537222,0.8768611,0.742622,0.871311
56650,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56651,0.45770222,0.7288511,0.4669087,0.73345435,0.40471482,0.7023574,0.42678475,0.7133924,0.48295236,0.7414762,0.5401087,0.77005434,0.5930345,0.79651725,0.5499685,0.77498424,0.57828414,0.7891421,0.5887521,0.794376
56652,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56653,0.6436869,0.82184345,0.6569123,0.82845616,0.5966169,0.7983085,0.566343,0.78317153,0.6481753,0.8240876,0.7360556,0.8680278,0.7019918,0.8509959,0.72948575,0.8647429,0.7713402,0.88567007,0.76305574,0.8815279
56654,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
56656,0.7480754,0.87403774,0.6772369,0.83861846,0.61759275,0.8087964,0.583514,0.791757,0.74995303,0.8749765,0.8467082,0.9233541,0.790753,0.8953765,0.77654785,0.88827395,0.77178675,0.88589334,0.8210827,0.91054136
56657,0.50772035,0.7538602,0.4852078,0.7426039,0.43020487,0.71510243,0.4408961,0.720448,0.54479635,0.7723982,0.68610656,0.8430533,0.6498855,0.8249427,0.5978765,0.7989383,0.65750986,0.8287549,0.7158787,0.85793936
56661,0.71214354,0.85607177,0.6938298,0.8469149,0.622488,0.811244,0.6055081,0.80275404,0.7208164,0.8604082,0.82776165,0.9138808,0.7455678,0.8727839,0.7575536,0.8787768,0.7648882,0.88244414,0.7981303,0.89906514
56662,0.6900339,0.84501696,0.70611954,0.85305977,0.5758498,0.7879249,0.66050285,0.83025146,0.6906904,0.8453452,0.7476063,0.87380314,0.72899437,0.8644972,0.7815579,0.89077896,0.81332386,0.9066619,0.7975396,0.8987698
56725,0.66506803,0.832534,0.65765643,0.8288282,0.58308506,0.79154253,0.60926723,0.8046336,0.6764825,0.8382412,0.77041054,0.88520527,0.7514504,0.8757252,0.7623732,0.8811866,0.75092614,0.87546307,0.78439415,0.8921971
56795,0.68790615,0.8439531,0.6880138,0.8440069,0.61206865,0.8060343,0.6147325,0.80736625,0.746747,0.8733735,0.7920344,0.8960172,0.779112,0.889556,0.79780924,0.8989046,0.79274327,0.8963716,0.83008677,0.91504335
56796,0.5418974,0.7709487,0.5461388,0.7730694,0.46536785,0.7326839,0.52312046,0.7615602,0.5819095,0.7909547,0.65991926,0.82995963,0.6581241,0.82906204,0.6643133,0.83215666,0.6687392,0.8343696,0.7034575,0.85172874
56797,0.778227,0.8891135,0.7370643,0.8685322,0.65436435,0.8271822,0.6605072,0.8302536,0.7585964,0.8792982,0.8267765,0.91338825,0.7536355,0.87681776,0.82023096,0.9101155,0.7785826,0.8892913,0.8022809,0.90114045
56798,0.68189794,0.84094894,0.66812146,0.8340607,0.5943468,0.7971734,0.60198116,0.8009906,0.69714224,0.8485711,0.74320817,0.8716041,0.7520151,0.87600756,0.7319869,0.86599344,0.7306362,0.86531806,0.7685734,0.8842867
56799,0.6074772,0.8037386,0.5929637,0.79648185,0.49562794,0.74781394,0.5404855,0.77024275,0.6368171,0.81840855,0.72981477,0.8649074,0.71931994,0.85965997,0.695732,0.847866,0.7221111,0.86105555,0.77158153,0.88579077
56800,0.7358706,0.8679353,0.72824895,0.8641245,0.64702636,0.82351315,0.7049786,0.8524893,0.6861241,0.84306204,0.70768696,0.85384345,0.6675781,0.83378905,0.7547176,0.8773588,0.7483618,0.8741809,0.720425,0.8602125
56801,0.6592773,0.82963866,0.654958,0.827479,0.56614536,0.7830727,0.5852724,0.79263616,0.67858464,0.8392923,0.79163826,0.8958191,0.727216,0.863608,0.74090576,0.8704529,0.74502146,0.87251073,0.78634167,0.89317083
56802,0.16422224,0.5821111,0.1776655,0.58883274,0.1685596,0.5842798,0.108931154,0.5544656,0.22874588,0.61437297,0.20353904,0.6017695,0.1821861,0.59109306,0.18959719,0.59479856,0.18134871,0.59067434,0.18483718,0.5924186
56803,0.7770593,0.88852966,0.76492333,0.88246167,0.7158575,0.85792875,0.6994554,0.8497277,0.7713344,0.8856672,0.8381083,0.91905415,0.7983147,0.89915735,0.84740686,0.92370343,0.8004422,0.9002211,0.8579714,0.9289857
56804,0.6945958,0.8472979,0.70548403,0.852742,0.6241101,0.81205505,0.6723582,0.83617914,0.7037576,0.85187876,0.7718737,0.88593686,0.7384323,0.86921614,0.8071221,0.90356106,0.79562604,0.897813,0.8045118,0.9022559
56805,0.65461934,0.82730967,0.6405009,0.82025045,0.5567418,0.77837086,0.6120854,0.8060427,0.62736404,0.813682,0.7282175,0.86410874,0.6804149,0.84020746,0.72973025,0.8648651,0.7336155,0.86680776,0.75035524,0.8751776
56807,0.7738017,0.88690084,0.750127,0.87506354,0.66167665,0.8308383,0.6723399,0.83616996,0.786575,0.89328754,0.8073077,0.90365386,0.81622857,0.9081143,0.7884128,0.8942064,0.81086206,0.90543103,0.8380878,0.9190439
56809,0.6415647,0.82078236,0.6666452,0.83332264,0.5665386,0.7832693,0.6263802,0.8131901,0.6604984,0.8302492,0.7258909,0.86294544,0.71381307,0.85690653,0.77027094,0.8851355,0.77802956,0.8890148,0.7663996,0.8831998
56859,0.6282623,0.81413114,0.579098,0.789549,0.49748242,0.7487412,0.5714751,0.7857375,0.6204293,0.81021464,0.7004355,0.85021776,0.6824089,0.84120446,0.6523905,0.82619524,0.7069319,0.8534659,0.6947565,0.84737825
56860,0.6907306,0.8453653,0.70554626,0.85277313,0.5975059,0.79875296,0.6567756,0.8283878,0.69474226,0.8473711,0.78097534,0.8904877,0.74982333,0.87491167,0.77941585,0.8897079,0.756351,0.8781755,0.8161668,0.90808344
56861,0.6115433,0.80577165,0.5846946,0.7923473,0.52910423,0.7645521,0.6302912,0.8151456,0.60586405,0.802932,0.64512205,0.822561,0.6549882,0.82749414,0.670074,0.835037,0.68512356,0.8425618,0.673995,0.8369975
56862,0.7631386,0.88156927,0.75969344,0.8798467,0.63797706,0.81898856,0.677596,0.838798,0.71672916,0.8583646,0.76732075,0.8836604,0.7357508,0.8678754,0.79600716,0.8980036,0.79002976,0.8950149,0.7925633,0.89628166
57384,0.76007575,0.8800379,0.7319538,0.8659769,0.6625519,0.83127594,0.64089704,0.8204485,0.76178926,0.88089466,0.8231636,0.9115818,0.79520154,0.89760077,0.815377,0.9076885,0.75503004,0.877515,0.8292836,0.9146418
57400,0.74507105,0.8725355,0.6881684,0.8440842,0.6370172,0.8185086,0.63607734,0.8180387,0.7454362,0.8727181,0.81279445,0.9063972,0.7544614,0.8772307,0.7968757,0.89843786,0.7292944,0.8646472,0.8066298,0.9033149
62042,0.7503034,0.8751517,0.72529477,0.8626474,0.6964429,0.8482214,0.67774427,0.83887213,0.71039236,0.8551962,0.7398275,0.86991376,0.6922977,0.84614885,0.72713614,0.86356807,0.7308331,0.8654165,0.7339989,0.86699945
63086,0.46628666,0.7331433,0.5099099,0.75495493,0.41874814,0.70937407,0.443914,0.72195697,0.4925467,0.74627334,0.55580527,0.7779026,0.5843858,0.79219294,0.56567156,0.7828358,0.5985086,0.7992543,0.5952445,0.79762226
63087,0.702407,0.8512035,0.674715,0.8373575,0.59764767,0.79882383,0.60241634,0.80120814,0.7016269,0.85081345,0.7777946,0.8888973,0.7762227,0.88811135,0.737731,0.8688655,0.7368076,0.8684038,0.8110603,0.90553015
83710,0.68628156,0.8431408,0.7219331,0.86096656,0.6164274,0.8082137,0.6575177,0.82875884,0.6801952,0.8400976,0.7255987,0.86279935,0.7001622,0.8500811,0.76392865,0.8819643,0.7265862,0.8632931,0.7497474,0.8748737
83711,0.5660578,0.7830289,0.61878145,0.8093907,0.5627953,0.78139764,0.5425497,0.77127486,0.5212563,0.76062816,0.46360117,0.73180056,0.47424802,0.737124,0.5661453,0.78307265,0.5437031,0.77185154,0.5009899,0.75049496
86666,0.677256,0.838628,0.727614,0.86380696,0.5870374,0.79351866,0.66121936,0.8306097,0.6892159,0.84460795,0.762707,0.8813535,0.76401764,0.8820088,0.8144157,0.90720785,0.79832095,0.8991605,0.8049915,0.90249574
87779,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
97622,0.642731,0.8213655,0.6311822,0.8155911,0.5382471,0.76912355,0.58161044,0.7908052,0.6386908,0.8193454,0.75288403,0.876442,0.70396614,0.8519831,0.7384298,0.8692149,0.7266072,0.8633036,0.7641375,0.88206875
98134,0.70482075,0.8524104,0.64102995,0.820515,0.6093215,0.80466074,0.5358476,0.76792383,0.6994711,0.84973556,0.7959836,0.8979918,0.74256617,0.87128305,0.7296237,0.86481184,0.7227472,0.8613736,0.78254473,0.89127237
