,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
29788,0.5821135,0.79105675,0.57828176,0.7891409,0.4924081,0.746204,0.5253104,0.7626552,0.6164495,0.80822474,0.7116091,0.85580456,0.7074063,0.85370314,0.671283,0.8356415,0.6980344,0.8490172,0.73424363,0.8671218
29835,0.67251,0.836255,0.68225694,0.84112847,0.58760405,0.793802,0.6130544,0.8065272,0.6783496,0.8391748,0.7618389,0.88091946,0.7506017,0.8753009,0.7788016,0.88940084,0.7685123,0.8842561,0.8055147,0.90275735
30606,0.6231733,0.8115866,0.58150524,0.79075265,0.56232506,0.7811625,0.590395,0.7951975,0.6307867,0.8153933,0.7307421,0.86537105,0.64210415,0.8210521,0.6892613,0.84463066,0.7575065,0.87875324,0.75238293,0.8761915
30845,0.6432731,0.82163656,0.6171967,0.80859834,0.5493547,0.77467734,0.5907459,0.79537296,0.65739226,0.82869613,0.7872412,0.8936206,0.7329164,0.8664582,0.744951,0.8724755,0.7660475,0.88302374,0.7997167,0.89985836
32072,0.7321028,0.86605144,0.70718414,0.85359204,0.6787366,0.83936834,0.6587113,0.82935566,0.71031505,0.8551575,0.7745453,0.88727266,0.711914,0.85595703,0.79022586,0.89511293,0.75587416,0.8779371,0.7679976,0.8839988
46443,0.6881566,0.8440783,0.7041863,0.85209316,0.67363787,0.83681893,0.652341,0.8261705,0.6928986,0.84644926,0.753916,0.876958,0.68712866,0.84356433,0.7923597,0.89617985,0.7792968,0.88964844,0.7923193,0.89615965
46506,0.50165135,0.75082564,0.5483264,0.7741632,0.48640043,0.7432002,0.48858166,0.7442908,0.54334617,0.7716731,0.6144626,0.8072313,0.57282656,0.7864133,0.6365795,0.81828976,0.6857234,0.8428617,0.66953456,0.8347673
50300,0.65107644,0.8255382,0.6745541,0.83727705,0.6498464,0.82492316,0.6100797,0.8050399,0.67483634,0.8374182,0.7319363,0.8659681,0.6814604,0.8407302,0.7277466,0.8638733,0.7271457,0.86357284,0.7656115,0.88280576
51419,0.6575455,0.8287728,0.6440538,0.8220269,0.5828531,0.79142654,0.58871007,0.79435503,0.658323,0.8291615,0.74077827,0.8703891,0.7295544,0.8647772,0.7151474,0.8575737,0.74639976,0.8731999,0.78002566,0.89001286
53971,0.66253895,0.8312695,0.6267572,0.8133786,0.55459905,0.7772995,0.5640477,0.78202385,0.6691193,0.8345597,0.7458725,0.87293625,0.75696063,0.8784803,0.71190023,0.8559501,0.751508,0.875754,0.7712469,0.88562346
53972,0.62506425,0.8125321,0.5884812,0.7942406,0.5255629,0.76278144,0.5462146,0.7731073,0.63466364,0.8173318,0.7590661,0.87953305,0.7188386,0.8594193,0.6986189,0.84930944,0.7422988,0.8711494,0.7517413,0.87587065
53973,0.696615,0.8483075,0.65392816,0.8269641,0.6254606,0.8127303,0.613721,0.8068605,0.7154686,0.8577343,0.81255937,0.9062797,0.75267196,0.876336,0.80422485,0.9021124,0.7695923,0.88479614,0.82424307,0.91212153
53974,0.7010045,0.85050225,0.6244563,0.81222814,0.57369053,0.78684527,0.59580165,0.7979008,0.7225964,0.8612982,0.79982555,0.8999128,0.76303935,0.8815197,0.742247,0.8711235,0.7505433,0.8752717,0.79577065,0.8978853
53975,0.6463945,0.82319725,0.59963554,0.7998178,0.60227156,0.8011358,0.5716171,0.78580856,0.6609975,0.83049875,0.76544595,0.882723,0.69987285,0.8499364,0.70937717,0.8546886,0.7508565,0.87542826,0.7757871,0.88789356
53976,0.599252,0.799626,0.588614,0.794307,0.5209185,0.76045924,0.5392405,0.76962024,0.61840606,0.809203,0.695838,0.847919,0.7325723,0.86628616,0.6482544,0.8241272,0.71062505,0.8553125,0.72229934,0.86114967
53977,0.76659125,0.88329566,0.66647536,0.83323765,0.62298524,0.8114926,0.65370136,0.82685065,0.74326074,0.8716304,0.79100126,0.89550066,0.77073747,0.8853687,0.7701812,0.8850906,0.7593442,0.8796721,0.7850173,0.8925086
53978,0.71463346,0.85731673,0.65037286,0.82518643,0.62806916,0.8140346,0.60411286,0.80205643,0.72310984,0.8615549,0.82974595,0.914873,0.7462953,0.8731476,0.75815916,0.8790796,0.7763512,0.8881756,0.83361995,0.91681
53979,0.78923583,0.8946179,0.74463505,0.87231755,0.71486956,0.85743475,0.6674034,0.8337017,0.7974148,0.8987074,0.8783438,0.9391719,0.7955116,0.8977558,0.85260445,0.9263022,0.8082114,0.90410566,0.85039884,0.9251994
53981,0.6154355,0.80771774,0.592096,0.796048,0.5082279,0.7541139,0.55430055,0.7771503,0.64725494,0.8236275,0.75875854,0.8793793,0.7556456,0.87782276,0.6976123,0.84880614,0.7408558,0.8704279,0.77371156,0.8868558
54796,0.64038396,0.820192,0.65893304,0.8294665,0.55134,0.77567,0.61253136,0.8062657,0.59306705,0.7965335,0.6594503,0.82972515,0.6654453,0.83272266,0.7089045,0.85445225,0.74097764,0.8704888,0.71254003,0.85627
54797,0.7233461,0.86167306,0.6905644,0.8452822,0.6572895,0.82864475,0.6121292,0.8060646,0.76134706,0.8806735,0.8365159,0.91825795,0.7656988,0.8828494,0.800057,0.90002847,0.7454809,0.87274045,0.8097609,0.90488046
54798,0.65983146,0.82991576,0.69745004,0.848725,0.58708704,0.7935435,0.6305493,0.81527466,0.6525652,0.8262826,0.6971159,0.84855795,0.71564764,0.85782385,0.7113761,0.85568804,0.7944442,0.8972221,0.75969845,0.8798492
54799,0.5932524,0.7966262,0.6067184,0.8033592,0.51103973,0.75551987,0.53754675,0.7687734,0.6208098,0.8104049,0.71120334,0.85560167,0.69554174,0.84777087,0.6866866,0.84334326,0.74166507,0.87083256,0.75667965,0.8783398
54800,0.6309235,0.81546175,0.6624029,0.83120143,0.56198555,0.78099275,0.5897851,0.79489255,0.6430057,0.82150286,0.6923118,0.8461559,0.7433821,0.87169105,0.74572456,0.8728623,0.75972617,0.8798631,0.74642766,0.8732138
56453,0.66186917,0.8309346,0.6719723,0.83598614,0.6042987,0.80214936,0.5784974,0.7892487,0.7018616,0.8509308,0.7271762,0.8635881,0.7702002,0.8851001,0.71475786,0.85737896,0.7513118,0.8756559,0.7415778,0.87078893
56528,0.6349524,0.8174762,0.6088606,0.8044303,0.5334017,0.76670086,0.56559587,0.78279793,0.64218473,0.82109237,0.72163844,0.8608192,0.7102655,0.85513276,0.6847042,0.8423521,0.7295532,0.8647766,0.7185104,0.8592552
56542,0.6608772,0.8304386,0.66905975,0.8345299,0.5660198,0.7830099,0.66727525,0.8336376,0.6665032,0.8332516,0.7248416,0.8624208,0.71957207,0.85978603,0.76845527,0.88422763,0.7707814,0.8853907,0.77623546,0.88811773
56543,0.6333282,0.8166641,0.6350673,0.8175336,0.55546415,0.7777321,0.5633427,0.78167135,0.63563454,0.8178173,0.7028512,0.8514256,0.72740626,0.86370313,0.69343305,0.8467165,0.74267983,0.8713399,0.7339853,0.86699265
56544,0.6870042,0.8435021,0.6686603,0.83433014,0.59890974,0.79945487,0.6593442,0.8296721,0.6614257,0.83071285,0.7483787,0.8741894,0.72962457,0.86481225,0.7616557,0.88082784,0.78624654,0.89312327,0.79252195,0.896261
56545,0.5551618,0.77758086,0.61867505,0.8093375,0.46455258,0.7322763,0.5535643,0.77678216,0.54639137,0.7731957,0.5871643,0.79358214,0.6299461,0.81497306,0.654058,0.827029,0.679425,0.8397125,0.6566093,0.82830465
56618,0.6890114,0.84450567,0.68822074,0.84411037,0.60761267,0.8038063,0.6387452,0.8193726,0.68119824,0.8405991,0.76215076,0.8810754,0.73879427,0.86939716,0.79184717,0.8959236,0.7982986,0.8991493,0.81720746,0.9086037
56619,0.61112845,0.8055642,0.61911035,0.8095552,0.54233694,0.7711685,0.5703778,0.7851889,0.6459336,0.8229668,0.71489954,0.85744977,0.713728,0.856864,0.6909232,0.8454616,0.70974207,0.85487103,0.74998873,0.8749944
56629,0.73183525,0.8659176,0.702353,0.8511765,0.6236184,0.8118092,0.66189045,0.83094525,0.7380773,0.86903864,0.8528409,0.92642045,0.788521,0.8942605,0.8360046,0.9180023,0.81390476,0.9069524,0.8647604,0.9323802
56630,0.60655,0.803275,0.59281665,0.7964083,0.5011523,0.75057614,0.54929143,0.7746457,0.6101817,0.80509084,0.7086203,0.85431015,0.725773,0.8628865,0.6698716,0.8349358,0.73691595,0.868458,0.7551545,0.87757725
56631,0.5941615,0.79708076,0.60327935,0.8016397,0.49554163,0.7477708,0.53876114,0.76938057,0.6180607,0.80903035,0.7386161,0.86930805,0.7098783,0.85493916,0.6980486,0.8490243,0.76267517,0.8813376,0.79125166,0.8956258
56632,0.6936704,0.8468352,0.6761775,0.83808875,0.6096318,0.8048159,0.65036875,0.82518435,0.7093568,0.8546784,0.7935188,0.8967594,0.76292074,0.88146037,0.79264474,0.89632237,0.7910565,0.89552826,0.81870997,0.909355
56633,0.6614778,0.8307389,0.6342247,0.8171123,0.5629226,0.7814613,0.57342607,0.786713,0.64920866,0.82460433,0.70962024,0.8548101,0.71599257,0.8579963,0.71479046,0.85739523,0.6715549,0.83577746,0.7223132,0.8611566
56634,0.5748944,0.7874472,0.57313854,0.78656924,0.4876827,0.74384135,0.5128721,0.75643605,0.5917456,0.7958728,0.67615503,0.83807755,0.66397536,0.8319877,0.6435689,0.82178444,0.7089813,0.85449064,0.706231,0.8531155
56635,0.55102646,0.77551323,0.6125033,0.80625165,0.49033087,0.74516547,0.52319837,0.7615992,0.54850096,0.7742505,0.60369,0.801845,0.62034565,0.8101728,0.6118716,0.8059358,0.64090514,0.8204526,0.6530621,0.82653105
56637,0.7338852,0.86694264,0.7337929,0.86689645,0.6213074,0.8106537,0.6879241,0.8439621,0.73325884,0.8666294,0.78796124,0.8939806,0.7690517,0.88452584,0.8304771,0.91523856,0.79305744,0.8965287,0.8092786,0.9046393
56638,0.7193133,0.8596567,0.7193819,0.85969096,0.6406111,0.8203056,0.6429055,0.82145274,0.72915936,0.8645797,0.7689587,0.88447934,0.7881428,0.8940714,0.77824295,0.8891215,0.759804,0.879902,0.7931751,0.89658755
56639,0.41877612,0.7093881,0.45287308,0.72643656,0.36572123,0.6828606,0.40152484,0.7007624,0.46033823,0.7301691,0.5508295,0.77541476,0.5719009,0.7859504,0.54958177,0.7747909,0.591256,0.795628,0.61224437,0.8061222
56641,0.58274066,0.79137033,0.544142,0.772071,0.5028515,0.75142574,0.53006876,0.7650344,0.5879945,0.7939973,0.6822836,0.8411418,0.68908626,0.8445431,0.6399741,0.81998706,0.6942956,0.8471478,0.74217415,0.8710871
56642,0.6138254,0.80691266,0.59260905,0.7963045,0.4908511,0.7454256,0.52657783,0.7632889,0.61673427,0.80836713,0.71510965,0.8575548,0.72358286,0.86179143,0.66332114,0.83166057,0.72035235,0.8601762,0.7430314,0.8715157
56643,0.75011915,0.8750596,0.6960544,0.8480272,0.6731431,0.8365716,0.68858427,0.84429216,0.6775805,0.83879024,0.71717715,0.8585886,0.62917805,0.814589,0.75558233,0.87779117,0.75232655,0.87616324,0.70796955,0.8539848
56644,0.5589783,0.77948916,0.58229727,0.79114866,0.48253405,0.741267,0.5371033,0.76855165,0.5639617,0.7819809,0.5926119,0.79630595,0.6418799,0.82093996,0.6233802,0.8116901,0.6537945,0.82689726,0.6333554,0.8166777
56645,0.6569328,0.8284664,0.6961844,0.8480922,0.59326434,0.7966322,0.6703521,0.83517605,0.6530366,0.8265183,0.69592786,0.8479639,0.7035464,0.8517732,0.7533901,0.87669504,0.7576432,0.8788216,0.7498943,0.8749472
56646,0.5407304,0.77036524,0.53697133,0.76848567,0.4436006,0.7218003,0.5556595,0.77782977,0.53040135,0.7652007,0.5837258,0.7918629,0.5951887,0.7975943,0.60419846,0.8020992,0.653103,0.8265515,0.63492316,0.8174616
56647,0.6967542,0.8483771,0.6910943,0.84554714,0.6004008,0.8002004,0.64430344,0.8221517,0.72976446,0.86488223,0.7989172,0.8994586,0.78643656,0.8932183,0.7670825,0.8835412,0.7873447,0.89367235,0.8213525,0.91067624
56648,0.7632046,0.8816023,0.6989123,0.8494562,0.6727434,0.83637166,0.6976556,0.84882784,0.74946105,0.8747305,0.762133,0.8810665,0.7662714,0.8831357,0.7902938,0.8951469,0.7596421,0.87982106,0.7802124,0.8901062
56649,0.6789148,0.8394574,0.68573797,0.842869,0.58964217,0.7948211,0.61655736,0.8082787,0.6936108,0.8468054,0.7166461,0.85832304,0.7147869,0.85739344,0.73118544,0.8655927,0.7508087,0.87540436,0.7245749,0.86228746
56650,0.66248447,0.8312422,0.637084,0.818542,0.5750364,0.7875182,0.57296,0.78648,0.67089856,0.8354493,0.7613262,0.8806631,0.7359779,0.86798894,0.7259488,0.8629744,0.73345757,0.8667288,0.77237225,0.8861861
56651,0.57029635,0.78514814,0.54549164,0.77274585,0.50413215,0.7520661,0.5070424,0.7535212,0.6074443,0.80372214,0.70450664,0.8522533,0.6942685,0.84713423,0.67213356,0.8360668,0.68227005,0.841135,0.73083436,0.8654172
56652,0.65892196,0.829461,0.6679865,0.83399326,0.56317914,0.78158957,0.61608464,0.8080423,0.6700551,0.8350276,0.7113626,0.8556813,0.72911453,0.86455727,0.7275541,0.86377704,0.7607781,0.8803891,0.75517166,0.8775858
56653,0.61977196,0.809886,0.62793314,0.8139666,0.5580464,0.7790232,0.560488,0.780244,0.61742735,0.8087137,0.7055639,0.85278195,0.6856603,0.8428302,0.6995493,0.84977466,0.72595817,0.86297905,0.7308006,0.8654003
56654,0.7459208,0.8729604,0.7258507,0.86292535,0.6827047,0.84135234,0.6649627,0.8324814,0.7641771,0.88208854,0.83302927,0.91651464,0.784284,0.892142,0.79980576,0.8999029,0.8195473,0.90977365,0.85781693,0.92890847
56656,0.6358172,0.81790864,0.5855701,0.79278505,0.51055187,0.75527596,0.5322421,0.76612103,0.6424842,0.8212421,0.70152855,0.8507643,0.6865647,0.84328234,0.656294,0.828147,0.68010473,0.84005237,0.69910884,0.8495544
56657,0.58439577,0.7921979,0.56209403,0.781047,0.49008322,0.7450416,0.5302588,0.7651294,0.59419894,0.7970995,0.7307719,0.86538595,0.6895391,0.84476954,0.66600674,0.8330034,0.7133188,0.8566594,0.76371026,0.88185513
56661,0.6978125,0.8489063,0.70219135,0.8510957,0.6038719,0.8019359,0.6241287,0.81206435,0.7269552,0.8634776,0.805022,0.902511,0.7465677,0.87328386,0.77772737,0.8888637,0.77266824,0.8863341,0.7939459,0.89697295
56662,0.6690251,0.8345126,0.6569642,0.8284821,0.5436383,0.7718191,0.6065556,0.8032778,0.66157395,0.83078694,0.7699128,0.88495636,0.7220495,0.86102474,0.7742616,0.8871308,0.8018135,0.90090674,0.80467653,0.90233827
56725,0.68616986,0.84308493,0.6685988,0.8342994,0.614539,0.8072695,0.6560866,0.82804334,0.6856556,0.8428278,0.78211236,0.8910562,0.75335276,0.8766764,0.78435516,0.8921776,0.76458144,0.8822907,0.8216109,0.91080546
56795,0.62535226,0.81267613,0.647019,0.8235095,0.5797169,0.78985846,0.5952493,0.79762465,0.65146875,0.8257344,0.69142675,0.8457134,0.73842144,0.8692107,0.74457943,0.8722897,0.7407688,0.8703844,0.7524984,0.8762492
56796,0.6520157,0.82600784,0.64487094,0.8224355,0.5711116,0.78555584,0.5847336,0.7923668,0.6941698,0.8470849,0.7875397,0.89376986,0.7745683,0.88728416,0.7750417,0.88752085,0.790643,0.8953215,0.8149613,0.90748066
56797,0.69549704,0.8477485,0.70451236,0.8522562,0.60926116,0.8046306,0.62709665,0.8135483,0.69724655,0.8486233,0.72017515,0.8600876,0.7023494,0.8511747,0.7618543,0.88092715,0.75086844,0.8754342,0.74199337,0.8709967
56798,0.601164,0.800582,0.6093763,0.80468816,0.529952,0.764976,0.57243586,0.7862179,0.6211524,0.8105762,0.6631744,0.8315872,0.7062223,0.85311115,0.67594737,0.8379737,0.6896214,0.8448107,0.73574936,0.8678747
56799,0.6996573,0.84982866,0.6658677,0.83293384,0.62146306,0.81073153,0.61285746,0.80642873,0.6929806,0.84649026,0.77995026,0.88997513,0.75370073,0.87685037,0.74620914,0.8731046,0.77445877,0.8872294,0.80172634,0.9008632
56800,0.639457,0.8197285,0.6021453,0.80107266,0.532278,0.76613903,0.6071712,0.8035856,0.597265,0.7986325,0.64660656,0.8233033,0.59210736,0.79605365,0.6610197,0.83050984,0.6671075,0.8335538,0.6472933,0.82364666
56801,0.6771468,0.8385734,0.65473795,0.827369,0.5919312,0.7959656,0.59267443,0.79633725,0.68152046,0.84076023,0.7936506,0.8968253,0.7128531,0.85642654,0.74660414,0.8733021,0.76105374,0.8805269,0.7716114,0.8858057
56802,0.58512366,0.7925618,0.57415986,0.78707993,0.5102613,0.75513065,0.5563644,0.7781822,0.56989574,0.7849479,0.6735936,0.83679676,0.66487914,0.83243954,0.65761936,0.8288097,0.7346319,0.86731595,0.7126082,0.8563041
56803,0.7736577,0.88682884,0.74548507,0.87274253,0.6814929,0.84074646,0.6657791,0.83288956,0.7517767,0.87588835,0.84769887,0.92384946,0.79624856,0.8981243,0.83141387,0.91570693,0.7695966,0.8847983,0.8387728,0.9193864
56804,0.6698724,0.8349362,0.6560101,0.8280051,0.6058878,0.8029439,0.6401726,0.8200863,0.68005633,0.84002817,0.7712729,0.88563645,0.71892214,0.85946107,0.79883623,0.8994181,0.7934902,0.8967451,0.7962836,0.8981418
56805,0.61549234,0.8077462,0.6135601,0.80678004,0.5547778,0.77738893,0.5909433,0.79547167,0.5706749,0.78533745,0.6444413,0.8222207,0.6137586,0.8068793,0.661978,0.830989,0.7046867,0.8523433,0.6904741,0.845237
56807,0.7235,0.86175,0.6986301,0.84931505,0.6140951,0.80704755,0.6217973,0.81089866,0.7411499,0.87057495,0.81895036,0.9094752,0.8027501,0.90137506,0.7699453,0.8849727,0.78905153,0.89452577,0.85683686,0.9284184
56809,0.6509701,0.82548505,0.6621492,0.8310746,0.5816791,0.79083955,0.6490462,0.8245231,0.6358661,0.8179331,0.71614915,0.85807455,0.6920879,0.84604394,0.75509846,0.87754923,0.7708099,0.88540494,0.76370096,0.8818505
56859,0.5828739,0.7914369,0.548349,0.7741745,0.45347977,0.7267399,0.5367254,0.7683627,0.589787,0.7948935,0.6983602,0.8491801,0.65430444,0.82715225,0.639485,0.8197425,0.691568,0.845784,0.69301325,0.8465066
56860,0.7043774,0.8521887,0.7032238,0.8516119,0.6373275,0.8186637,0.71393454,0.8569673,0.71809745,0.8590487,0.78034157,0.8901708,0.7592411,0.87962055,0.8130684,0.9065342,0.7951232,0.8975616,0.8262223,0.91311115
56861,0.49780405,0.748902,0.48766866,0.7438343,0.40068203,0.700341,0.52085865,0.7604293,0.4815116,0.7407558,0.50866187,0.75433093,0.5532308,0.7766154,0.5461005,0.77305025,0.5722517,0.78612584,0.5585348,0.77926743
56862,0.7138778,0.8569389,0.70109665,0.8505483,0.6235414,0.8117707,0.658219,0.8291095,0.68765396,0.843827,0.7916281,0.89581406,0.7664661,0.8832331,0.7784605,0.88923025,0.8081332,0.90406656,0.8032807,0.90164036
57384,0.7395855,0.86979276,0.74252856,0.8712643,0.6785008,0.8392504,0.661188,0.830594,0.7740528,0.8870264,0.84192,0.92096,0.8025203,0.90126014,0.83859664,0.9192983,0.78916264,0.8945813,0.8528909,0.9264455
57400,0.75266653,0.87633324,0.6716727,0.83583635,0.63370967,0.81685483,0.6440821,0.82204103,0.7346191,0.8673096,0.82758176,0.9137909,0.75824594,0.879123,0.8015475,0.90077376,0.7185701,0.85928506,0.8098209,0.90491045
62042,0.6956972,0.8478486,0.6872705,0.84363526,0.62021124,0.8101056,0.627509,0.8137545,0.64083207,0.82041603,0.6823976,0.8411988,0.6855128,0.8427564,0.69907385,0.8495369,0.73762465,0.8688123,0.7194388,0.8597194
63086,0.5063281,0.75316405,0.5209047,0.7604524,0.46299803,0.731499,0.4585032,0.7292516,0.5427593,0.77137965,0.6276243,0.81381214,0.6157396,0.8078698,0.5936441,0.7968221,0.62763345,0.8138167,0.63379306,0.81689656
63087,0.67380494,0.8369025,0.6373085,0.81865424,0.58897626,0.79448813,0.6343342,0.8171671,0.6449977,0.82249886,0.7296683,0.8648342,0.74712074,0.87356037,0.701096,0.850548,0.7175164,0.8587582,0.7778946,0.8889473
83710,0.73955166,0.86977583,0.7319212,0.8659606,0.6504184,0.8252092,0.7180083,0.85900414,0.7272775,0.86363876,0.7722604,0.8861302,0.70736533,0.85368264,0.80972946,0.9048647,0.7944086,0.8972043,0.78587097,0.8929355
83711,0.5385639,0.769282,0.59395826,0.7969791,0.5532773,0.7766386,0.52749735,0.76374865,0.48106605,0.740533,0.4393605,0.71968025,0.46157992,0.73078996,0.5476167,0.77380836,0.5453397,0.77266985,0.47282964,0.7364148
86666,0.6695324,0.8347662,0.73409176,0.8670459,0.6189792,0.8094896,0.6812859,0.8406429,0.6899934,0.8449967,0.7566932,0.87834656,0.77406436,0.88703215,0.8330419,0.91652095,0.8134776,0.90673876,0.8107515,0.9053757
87779,0.37128466,0.68564236,0.43074203,0.715371,0.31842583,0.65921295,0.40287465,0.70143735,0.33336437,0.6666822,0.32308352,0.66154176,0.3809397,0.69046986,0.38343263,0.6917163,0.40182567,0.70091283,0.3653453,0.6826726
97622,0.7080325,0.85401624,0.6835073,0.84175366,0.62730765,0.8136538,0.6324947,0.81624734,0.71379423,0.8568971,0.84022236,0.9201112,0.77018446,0.88509226,0.81206524,0.9060326,0.8013028,0.9006514,0.8474152,0.9237076
98134,0.68356645,0.8417832,0.6286097,0.8143048,0.60009575,0.8000479,0.5394797,0.76973987,0.6752697,0.83763486,0.78461736,0.8923087,0.7453538,0.8726769,0.7184202,0.85921013,0.7245544,0.8622772,0.78723425,0.89361715
